title,media,date,datetime,desc,link,img,sumber
16 UMKM di Sleman Jalin Kemitraan dengan Perusahaan Modal Asing - Suara Merdeka,Suara Merdeka,4 Jun 2021,,"SLEMAN, suaramerdeka.com - Guna mengembangkan sekaligus memperluas peluang 
investasi, Pemkab Sleman mengakomodir temu kemitraan antara Penanaman Modal 
Asing...",https://www.suaramerdeka.com/ekonomi/pr-04422319/16-umkm-di-sleman-jalin-kemitraan-dengan-perusahaan-modal-asing,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Kadin DIY Gelar Vaksinasi untuk 50.000 Pelaku UMKM dan Usaha Lainnya - Suara Merdeka,Suara Merdeka,7 Jun 2021,,"YOGYAKARTA, suaramerdeka.com - Percepatan pemulihan ekonomi harus segera 
dilakukan supaya masyarakat tidak makin terpuruk. Karena itu Kamar Dagang 
dan...",https://www.suaramerdeka.com/jawa-tengah/pr-04386964/kadin-diy-gelar-vaksinasi-untuk-50000-pelaku-umkm-dan-usaha-lainnya,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Dorong Pengembangan UMKM dan Pariwisata Halal, Pemerintah Terbitkan PP No. 39 Tahun 2021 - Suara Merdeka",Suara Merdeka,Jun 2021,,"Salah satu sektor yang diharapkan memberi sumbangan signifikan terhadap 
pemulihan ekonomi Indonesia adalah sektor halal.",https://www.suaramerdeka.com/nasional/pr-04172310/dorong-pengembangan-umkm-dan-pariwisata-halal-pemerintah-terbitkan-pp-no-39-tahun-2021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Ekonomi Pulih, Sri Mulyani Sebut 2,61 Juta Lapangan Kerja Terbuka - Suara Merdeka",Suara Merdeka,1 Mei 2021,,"Menkeu Sri Mulyani menyebutkan selama masa pemulihan ekonomi dari Pandemi 
COVID-19, telah tercipta 2,61 juta lapangan kerja.",https://www.suaramerdeka.com/ekonomi/pr-04171087/ekonomi-pulih-sri-mulyani-sebut-261-juta-lapangan-kerja-terbuka,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Dukung Pemberdayaan UMKM, BRI Sosialisasi PP No. 7/2021 pada Nasabah",Suara.com,Apr 2021,,"Suara.com - Pelaku usaha mikro, kecil, dan menengah (UMKM) tak perlu 
khawatir lagi akan menghadapi prosedur yang rumit dan panjang untuk 
mengembangkan...",https://www.suara.com/bisnis/2021/04/09/185800/dukung-pemberdayaan-umkm-bri-sosialisasi-pp-no-72021-pada-nasabah?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Dinkop UKM Fasilitasi Kemitraan Koperasi dengan Samsat dan bjb,Suara Cirebon,Feb 2021,,"KABUPATEN CIREBON, SC- Dinas Koperasi dan Usaha Kecil Menengah Kabupaten 
Cirebon memfasilitasi koperasi-koperasi yang berada di Kabupaten Cirebin 
dengan.",https://suaracirebon.com/2021/02/08/dinkop-ukm-fasilitasi-kemitraan-koperasi-dengan-samsat-dan-bjb/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"UU Ciptaker untuk UMKM Disoal, Kemenkop UKM Buka Suara",Ekonomi Bisnis.com,2 Jan 2021,,"Bisnis.com, JAKARTA – Sejumlah ketentuan dalam aturan turunan UU No. 
11/2020 tentang Cipta Kerja terkait dengan sektor usaha mikro, kecil, dan 
menengah...",https://ekonomi.bisnis.com/read/20210122/12/1346290/uu-ciptaker-untuk-umkm-disoal-kemenkop-ukm-buka-suara,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Serap Aspirasi RPP UU Cipta Kerja: Negara Harus Melihat Muhammadiyah sebagai Komponen Negara yang Strategis,Suara Muhammadiyah,Jan 2021,,"YOGYAKARTA, Suara Muhammadiyah – Dalam hal perizinan usaha di lingkungan 
persyarikatan secara umum masih mengalami kendala. Kendala utamanya adalah 
terkait...",https://suaramuhammadiyah.id/2021/01/06/serap-aspirasi-uu-cipta-kerja-negara-harus-melihat-muhammadiyah-sebagai-komponen-negara-yang-strategis/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Pemetaan Konflik UU Omnibus Law Cipta Kerja,Suara.com,1 Nov 2020,,"TIMESINDONESIA – Presiden Joko Widodo didampingi KH Ma'ruf Amin sebagai 
Wakil Presiden kembali memenangkan kursi nomor satu di Indonesia usai...",https://www.suara.com/partner/content/timesindonesia/2020/11/11/165330/pemetaan-konflik-uu-omnibus-law-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
KSP: UU Ciptaker Jadi Payung Hukum Penting Pengembangan UMKM,Suara.com,Nov 2020,,"Suara.com - Tenaga Ahli Utama Kedeputian III Kantor Staf Presiden (KSP) Edy 
Priyono mengatakan Undang-Undang Nomor 11 Tahun 2020 mengenai Cipta Kerja 
(UU...",https://www.suara.com/news/2020/11/05/115555/ksp-uu-ciptaker-jadi-payung-hukum-penting-pengembangan-umkm?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Radio Lokal Raih Untung di Tengah Pandemi,VOA Indonesia,1 Okt 2020,,"Pendapatan radio lokal skala kecil di sejumlah daerah tidak terdampak 
pandemi Corona karena tetap berhasil beradaptasi dan memberi manfaat pada 
masyarakat.",https://www.voaindonesia.com/a/radio-lokal-raih-untung-di-tengah-pandemi/5629021.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Ingin Cek Penerima BLT UMKM Rp2,4 Juta via BRI? Berikut Linknya - PRFM News",PRFM News,20 Okt 2020,,"PRFMNEWS - Penerima bantuan langsung tunai (BLT) UMKM sebesar Rp2,4 juta 
akan mendapatkan pemberitahuan via SMS dari Bank penyalur.",https://prfmnews.pikiran-rakyat.com/nasional/pr-13853495/ingin-cek-penerima-blt-umkm-rp24-juta-via-bri-berikut-linknya,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Cara Daftar Banpres BLT UMKM Rp2,4 Juta Paling Mudah - Lingkar Madiun",Lingkar Madiun,20 Okt 2020,,"LINGKAR MADIUN - Pemerintah memberi Bantuan Langsung Tunai (BLT) total BLT 
yang akan diterima sebanyak Rp2,4 juta oleh pelaku UMKM. Sebetulnya, cara 
daftar...",https://lingkarmadiun.pikiran-rakyat.com/nasional/pr-66853205/cara-daftar-banpres-blt-umkm-rp24-juta-paling-mudah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Masih Bisa Daftar, BLT UMKM Diperpanjang hingga Akhir November 2020",Suara Sumut,7 Okt 2020,,"Oleh karena pendaftaran BLT UMKM masih dibuka, berikut cara mendapatkannya.",https://sumut.suara.com/read/2020/10/17/183029/masih-bisa-daftar-blt-umkm-diperpanjang-hingga-akhir-november-2020,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"UU Cipta Kerja, Moeldoko: Masih terbuka untuk mengakomodir suara buruh",nasional kontan,7 Okt 2020,,"Kepala Staf Kepresidenan Moeldoko menegaskan, masih terbuka kesempatan 
untuk mengakomodir suara pekerja dan buruh terkait UU Cipta Kerja.",https://nasional.kontan.co.id/news/uu-cipta-kerja-moeldoko-masih-terbuka-untuk-mengakomodir-suara-buruh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Sandiaga Uno dan Hotman Paris Angkat Bicara soal UU Cipta Kerja - kumparan.com,Kumparan,7 Okt 2020,,"Pengacara kondang Hotman Paris Hutapea dan pengusaha Sandiaga Uno turut 
buka suara terkait Omnibus Law UU Cipta Kerja.",https://kumparan.com/kumparanbisnis/sandiaga-uno-dan-hotman-paris-angkat-bicara-soal-uu-cipta-kerja-1uP8XrgvcdP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Marissa Haque Bilang UU Ciptaker Bikin Murtad Massal, DPR: Makanya Baca",Suara.com,5 Okt 2020,,"Suara.com - Wakil Ketua Komisi VIII DPR Ace Hasan Syadzily mempertanyakan 
dasar aktris senior Marissa Haque menyebut Undang-Undang Cipta Kerja bisa 
membuat...",https://www.suara.com/news/2020/10/15/151941/marissa-haque-bilang-uu-ciptaker-bikin-murtad-massal-dpr-makanya-baca,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
RUU Cipta Kerja Dinilai akan Membuat Pengangguran dan Kemiskinan Teratasi,Suara.com,5 Okt 2020,,"Suara.com - Rancangan Undang-Undang (RUU) Cipta Kerja dinilai akan membuat 
pengangguran dan kemiskinan cepat teratasi. Inilah sebabnya, Kementerian...",https://www.suara.com/bisnis/2020/10/15/082405/ruu-cipta-kerja-dinilai-akan-membuat-pengangguran-dan-kemiskinan-teratasi?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
ILUNI UI: Proses dan Subtansi UU Cipta Kerja Bermasalah | Politik,Gatra.com,4 Okt 2020,,"Ketua ILUNI UI Berly Martawardaya menyampaikan hasil kajian dan analisis 
kelompok kerja (pokja) ILUNI UI terkait UU Cipta Kerja. (Ist/Wan).",https://www.gatra.com/news-492840-politik-iluni-ui-proses-dan-subtansi-uu-cipta-kerja-bermasalah.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Pelaku Koperasi Buka Suara soal Omnibus Law Cipta Kerja,Detik Finance,3 Okt 2020,,"Meski banyak masyarakat yang menolak Omnibus Law Cipta Kerja, ternyata 
tidak sedikit yang menilai UU Cipta Kerja sangat positif untuk memberi 
peluang bagi...",https://finance.detik.com/berita-ekonomi-bisnis/d-5212008/pelaku-koperasi-buka-suara-soal-omnibus-law-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Sarat Moral Hazard Jadi Dalil Penolakan UU Cipta Kerja,Hukumonline,3 Okt 2020,,"Pengesahan RUU Cipta Kerja menjadi undang-undang di sidang paripurna DPR, 
Senin (5/10). Foto: RES. Sejak draft Rancangan Undang-Undang Cipta Kerja 
disetujui...",https://www.hukumonline.com/berita/a/sarat-moral-hazard-jadi-dalil-penolakan-uu-cipta-kerja-lt5f8695591eb5b/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Keuntungan dan Kerugian Omnibus Law pada Sertifikasi Makanan Halal,detikFood,3 Okt 2020,,"Omnibus Law UU Cipta Kerja membahas berbagai hal salah satunya sertifikasi 
halal pada makanan. Berikut keuntungan dan kerugian Omnibus Law.",https://food.detik.com/info-kuliner/d-5211222/keuntungan-dan-kerugian-omnibus-law-pada-sertifikasi-makanan-halal,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Sri Mulyani Buka-bukaan Soal Manfaat Omnibus Law Bagi Ekonomi,CNBC Indonesia,3 Okt 2020,,"Jakarta, CNBC Indonesia - Menteri Keuangan Sri Mulyani meyakini melalui 
Undang-Undang Cipta Kerja (UU Cipatker) Indonesia bisa terlepas dari 
jebakan kelas...",https://www.cnbcindonesia.com/news/20201013092856-4-193845/sri-mulyani-buka-bukaan-soal-manfaat-omnibus-law-bagi-ekonomi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Usai Temui Pengunjuk Rasa, Gubernur Sulsel Diminta Melapor ke Jokowi",Suara Sulsel,2 Okt 2020,,"SuaraSulsel.id - Gubernur Sulawesi Selatan (Sulsel) Nurdin Abdullah, 
menjelaskan isi UU Cipta Kerja di tengah-tengah ratusan massa aksi, di 
Kantor Gubernur...",https://sulsel.suara.com/read/2020/10/12/191951/usai-temui-pengunjuk-rasa-gubernur-sulsel-diminta-melapor-ke-jokowi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Begini Pernyataan Utuh Jokowi soal UU Ciptaker, Anda Setuju?",CNBC Indonesia,2 Okt 2020,,"Jakarta, CNBC Indonesia - Presiden Joko Widodo (Jokowi) akhirnya buka suara 
pascapengesahan Rancangan Undang-Undang (RUU) Omnibus Law Cipta Kerja 
(Ciptaker)...",https://www.cnbcindonesia.com/news/20201012094016-4-193558/begini-pernyataan-utuh-jokowi-soal-uu-ciptaker-anda-setuju,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Pidato Lengkap Jokowi soal UU Cipta Kerja, dari PHK hingga UMK",Okezone Ekonomi,10 Okt 2020,,"Presiden Joko Widodo buka suara terkait pengesahan Undangundang Cipta Kerja 
pada Jumat 9102020 - hot issue - okezone economy.",https://economy.okezone.com/read/2020/10/10/320/2291488/pidato-lengkap-jokowi-soal-uu-cipta-kerja-dari-phk-hingga-umk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Jokowi Buka Suara soal Perlunya UU Cipta Kerja,detikNews,10 Okt 2020,,"Presiden Joko Widodo (Jokowi) buka suara terkait kontroversi Undang-Undang 
Cipta Kerja. Jokowi menjelaskan soal perlunya UU Cipta Kerja itu.",https://news.detik.com/berita/d-5207764/jokowi-buka-suara-soal-perlunya-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Penjelasan Lengkap Jokowi Manfaat UU Cipta Kerja untuk Masyarakat | merdeka.com,Merdeka.com,10 Okt 2020,,"Merdeka.com - Presiden Joko Widodo atau Jokowi angkat suara atas pentingnya 
implementasi Undang-Undang Cipta Kerja dalam waktu dekat.",https://www.merdeka.com/uang/penjelasan-lengkap-jokowi-manfaat-uu-cipta-kerja-untuk-masyarakat.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Jokowi: Jutaan Pekerja Bisa Perbaiki Kehidupan Lewat UU Cipta Kerja - Kompas.com,Kompas.com,Okt 2020,,"Presiden Joko Widodo menyebut omnibus law Undang-Undang Cipta Kerja yang 
baru disahkan dapat memperbaiki kehidupan jutaan pekerja di Indonesia.",https://nasional.kompas.com/read/2020/10/09/18204741/jokowi-jutaan-pekerja-bisa-perbaiki-kehidupan-lewat-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Tidak Dihapus, Jokowi: Amdal Tetap Ada di Omnibus Law!",CNBC Indonesia,Okt 2020,,"Jakarta, CNBC Indonesia - Presiden Joko Widodo (Jokowi) akhirnya angkat 
suara terkait isi Undang-Undang Cipta Kerja yang menuai penolakan dari 
sejumlah...",https://www.cnbcindonesia.com/news/20201009175032-4-193277/tidak-dihapus-jokowi-amdal-tetap-ada-di-omnibus-law,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Jokowi: UU Cipta Kerja untuk Sediakan Lapangan Kerja,CNN Indonesia,Okt 2020,,"Presiden Joko Widodo (Jokowi) buka suara terkait pengesahan Undang-undang 
Omnibus Law Cipta Kerja. Ia menyatakan salah satu tujuan pengesahan 
beleid...",https://www.cnnindonesia.com/ekonomi/20201009170118-532-556630/jokowi-uu-cipta-kerja-untuk-sediakan-lapangan-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Jokowi Klarifikasi Misinformasi dan Hoaks Terkait UU Cipta Kerja,Suara Riau,Okt 2020,,"SuaraRiau.id - Presiden Joko Widodo (Jokowi) melakukan konferensi pers 
(konpers) terkait Undang-Undang Cipta Kerja, Istana Bogor, Jumat 
(9/10/2020).",https://riau.suara.com/read/2020/10/09/184331/jokowi-klarifikasi-misinformasi-dan-hoaks-terkait-uu-cipta-kerja?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Simak.. Ini Dia Pernyataan Lengkap Jokowi Soal UU Cipta Kerja,CNBC Indonesia,Okt 2020,,"Presiden Joko Widodo (Jokowi) akhirnya buka suara pasca pengesahan 
Rancangan Undang-Undang (RUU) Omnibus Law Cipta Kerja.",https://www.cnbcindonesia.com/news/20201009182029-4-193286/simak-ini-dia-pernyataan-lengkap-jokowi-soal-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Menanti Suara Jokowi di Tengah Gelombang Penolakan UU Cipta Kerja... - Kompas.com,Kompas.com,Okt 2020,,"Presiden Jokowi dinilai menemui para buruh dan menjelaskan apa saja 
aspirasi buruh yang telah terakomodasi dalam UU Cipta Kerja. Halaman all.",https://nasional.kompas.com/read/2020/10/09/06064751/menanti-suara-jokowi-di-tengah-gelombang-penolakan-uu-cipta-kerja?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Tanggapi Penolakan UU Cipta Kerja, Ini Pernyataan Lengkap Jokowi",Kabar24,Okt 2020,,"Bisnis.com, JAKARTA - Presiden Joko Widodo akhirnya buka suara soal 
penolakan masyarakat terhadap UU Cipta Kerja. Seperti diketahui, selama 
tiga hari...",https://kabar24.bisnis.com/read/20201009/15/1303120/tanggapi-penolakan-uu-cipta-kerja-ini-pernyataan-lengkap-jokowi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Jokowi: Yang Tidak Puas dengan UU Cipta Kerja, Silahkan Ajukan Uji Materi",VOA Indonesia,Okt 2020,,"Presiden Joko Widodo akhirnya buka suara terkait penolakan UU Cipta Kerja 
yang menimbulkan kericuhan. Apa kata Jokowi?",https://www.voaindonesia.com/a/jokowi-yang-tidak-puas-dengan-uu-cipta-kerja-silahkan-ajukan-uji-materi/5615331.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Omnibus Law UU Cipta Kerja Ternyata Permudah UMKM dan Bumdes,Titiknol,Okt 2020,,"SERANG TitikNOL Pro kontra tentang pengesahan Omnibus Law UU Cipta Kerja 
masih menjadi perbincangan hangat di tingkat masyarakat Bahkan suara 
penolakan...",https://titiknol.co.id/peristiwa/omnibus-law-uu-cipta-kerja-ternyata-permudah-umkm-dan-bumdes/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Massa Protes UU Cipta Kerja, Jokowi Resmikan Food Estate di Kalteng",Suara Jogja,Okt 2020,,"Ribuan buruh dilaporkan sejumlah media bakal unjuk rasa di depan Istana 
Merdeka, Jalan Merdeka Utara, Jakarta Pusat, hari ini.",https://jogja.suara.com/read/2020/10/08/145847/massa-protes-uu-cipta-kerja-jokowi-resmikan-food-estate-di-kalteng?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Perhitungan Besaran Pesangon PHK Terbaru di UU Cipta Kerja,Suara.com,Okt 2020,,Berikut ketentuan pemberian uang pesangon di Omnibus Law Cipta Kerja.,https://www.suara.com/news/2020/10/08/161451/perhitungan-besaran-pesangon-phk-terbaru-di-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Saat Jokowi Ikut Berperan Dikebutnya Pengesahan UU Cipta Kerja... - Kompas.com,Kompas.com,Okt 2020,,"Pembahasan RUU Cipta Kerja hingga disahkan menjadi UU serba cepat. Tak 
hanya DPR yang berperan, Presiden Joko Widodo pun punya andil di dalamnya.",https://nasional.kompas.com/read/2020/10/07/11264331/saat-jokowi-ikut-berperan-dikebutnya-pengesahan-uu-cipta-kerja?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Akademisi: Untuk Siapa UU Cipta Kerja jika Rakyat Tidak Didengarkan? - Kompas.com,Kompas.com,Okt 2020,,"Para guru besar dan akademisi dari puluhan perguruan tinggi menolak 
Undang-undang Cipta Kerja yang telah disahkan DPR pada Senin (5/10/2020) 
lalu.",https://nasional.kompas.com/read/2020/10/07/17000271/akademisi-untuk-siapa-uu-cipta-kerja-jika-rakyat-tidak-didengarkan?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
UU Cipta Kerja Bebaskan TKA Masuk Indonesia? Ini Kata Menko Perekonomian,Suara.com,Okt 2020,,"Suara.com - Pemerintah bersama Dewan Perwakilan Rakyat (DPR) telah 
mengesahkan RUU Cipta Kerja (Ciptaker) menjadi undang-undang (UU).",https://www.suara.com/bisnis/2020/10/07/223748/uu-cipta-kerja-bebaskan-tka-masuk-indonesia-ini-kata-menko-perekonomian,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Link Download UU Cipta Kerja, Cek Isinya dan Surat Jokowi",Suara.com,Okt 2020,,"Berikut link download UU Cipta Kerja yang dapat kalian cek isi lengkapnya 
serta surat Jokowi untuk pengajuan RUU Cipta Kerja.",https://www.suara.com/news/2020/10/07/201447/link-download-uu-cipta-kerja-cek-isinya-dan-surat-jokowi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Sepi Pendemo, Ganjar Dukung Pekerja Ajukan Judicial Review UU Cipta Kerja",Suara Jateng,Okt 2020,,"Menurut ganjar, buruh masih punya hak untuk mengajukan gugatanjudicial 
reviewterhadap Undang-Undang Cipta kerja ke MK.",https://jateng.suara.com/read/2020/10/06/141400/sepi-pendemo-ganjar-dukung-pekerja-ajukan-judicial-review-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Ini Pasal-pasal Kontroversial dalam Bab Ketenagakerjaan UU Cipta Kerja - Kompas.com,Kompas.com,Okt 2020,,"Pimpinan DPR menyebut, UU Cipta Kerja bertujuan bagi penciptaan lapangan 
kerja. Namun, ada sejumlah pasal yang justru tak berpihak pada pekerja.",https://nasional.kompas.com/read/2020/10/06/09090351/ini-pasal-pasal-kontroversial-dalam-bab-ketenagakerjaan-uu-cipta-kerja?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"Tolak RUU Cipta Kerja, AHY Minta Maaf Partai Demokrat Tak Cukup Suara - Kompas.com",Kompas.com,Okt 2020,,"AHY mengucapkan permohonan maaf, khususnya kepada buruh dan pekerja, atas 
disahkannya RUU Cipta Kerja. Halaman all.",https://nasional.kompas.com/read/2020/10/06/08570101/tolak-ruu-cipta-kerja-ahy-minta-maaf-partai-demokrat-tak-cukup-suara?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"UU Cipta Kerja Resmi Disahkan, Ini Kerugian Menurut Serikat Pekerja",Suara Jateng,Okt 2020,,"Namun, Pemerintah mengklaim banyak keuntungan dari UU Cipta Kerja, baik 
dari pekerja maupun pengusaha.",https://jateng.suara.com/read/2020/10/06/070500/uu-cipta-kerja-resmi-disahkan-ini-kerugian-menurut-serikat-pekerja?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Saat DPR Percepat Pengesahan RUU Cipta Kerja dan Abaikan Suara Rakyat - Kompas.com,Kompas.com,Okt 2020,,"JAKARTA, KOMPAS.com - Dewan Perwakilan Rakyat (DPR), Senin (5/10/2020), 
telah mengetok palu tanda disahkannya Omnibus Law RUU Cipta Kerja menjadi...",https://nasional.kompas.com/read/2020/10/06/06590411/saat-dpr-percepat-pengesahan-ruu-cipta-kerja-dan-abaikan-suara-rakyat?page=all,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
"UU Cipta Kerja Disahkan DPR: Ditolak Rakyat, Disanjung Pengusaha",Suara.com,Okt 2020,,"Untuk diketahui, UU Cipta Kerja sudah sejak lama ditolak oleh mayoritas 
masyarakat Indonesia dari beragam profesi, terutama buruh, petani, 
aktivis,...",https://www.suara.com/bisnis/2020/10/05/210801/uu-cipta-kerja-disahkan-dpr-ditolak-rakyat-disanjung-pengusaha,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
Teten Sebut Koperasi dan UMKM Bakal Terintegrasi dalam Omnibus Law,Suara.com,1 Nov 2019,,"Teten menyatakan penyatuan tersebut dilakukan agar kedua program baik dari 
sisi UMKM maupun penciptaan lapangan kerja bisa saling terintegrasi.",https://www.suara.com/bisnis/2019/11/11/164710/teten-sebut-koperasi-dan-umkm-bakal-terintegrasi-dalam-omnibus-law,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",suara
